Order_ID,Customer_ID,Order_Date,Order_Timestamp,Order_Status,Channel,Category,Subcategory,Items_Count,Order_Subtotal,Discount_Amount,Discount_Pct,Shipping_Cost,Tax_Amount,Order_Total,Payment_Method,Device_Type,Coupon_Code,Currency
ORD-116106,CUST-001586,2024-05-20,2024-05-20 09:47:00,Completed,Mobile App,Clothing,Sub_A,13,338.02,0.0,0,0.0,27.04,365.06,Debit Card,Mobile,,USD
ORD-116107,CUST-001586,2024-05-29,2024-05-29 06:57:00,Completed,Mobile App,Clothing,Sub_B,14,480.22,0.0,0,0.0,38.42,518.64,BNPL,Mobile,,USD
ORD-116108,CUST-001586,2024-06-06,2024-06-06 06:59:00,Completed,Mobile App,Clothing,Sub_A,5,212.07,10.6,5,0.0,16.12,217.59,Credit Card,Desktop,FALL15,USD
ORD-116109,CUST-001586,2024-06-07,2024-06-07 14:09:00,Completed,Mobile App,Clothing,Sub_C,10,180.41,0.0,0,0.0,14.43,194.84,PayPal,Desktop,,USD
ORD-116110,CUST-001586,2024-06-25,2024-06-25 17:18:00,Completed,Online,Electronics,Sub_D,14,387.54,0.0,0,0.0,31.0,418.54,Credit Card,Mobile,,USD
ORD-116111,CUST-001586,2024-07-13,2024-07-13 04:20:00,Completed,Online,Clothing,Sub_C,6,273.58,0.0,0,0.0,21.89,295.47,Credit Card,Mobile,,USD
ORD-116112,CUST-001586,2024-07-13,2024-07-13 12:48:00,Completed,Mobile App,Clothing,Sub_E,4,202.94,0.0,0,0.0,16.24,219.18,PayPal,Mobile,,USD
ORD-116113,CUST-001586,2024-07-31,2024-07-31 00:43:00,Completed,Mobile App,Clothing,Sub_B,10,239.13,0.0,0,0.0,19.13,258.26,Apple Pay,Mobile,,USD
ORD-116114,CUST-001586,2024-08-03,2024-08-03 10:50:00,Completed,Social Media,Sports,Sub_A,10,371.43,37.14,10,0.0,26.74,361.03,Credit Card,Mobile,LOYALTY5,USD
ORD-116115,CUST-001586,2024-08-05,2024-08-05 02:44:00,Completed,In-Store,Home & Garden,Sub_D,25,406.09,0.0,0,0.0,32.49,438.58,Credit Card,Desktop,,USD
ORD-116116,CUST-001586,2024-08-16,2024-08-16 17:24:00,Pending,Online,Clothing,Sub_D,12,199.77,0.0,0,0.0,15.98,215.75,Apple Pay,Mobile,,USD
ORD-116117,CUST-001586,2024-08-17,2024-08-17 16:51:00,Completed,Online,Clothing,Sub_B,10,235.27,0.0,0,0.0,18.82,254.09,Debit Card,Desktop,,USD
ORD-116118,CUST-001586,2024-08-29,2024-08-29 19:17:00,Completed,Online,Clothing,Sub_B,19,440.36,22.02,5,0.0,33.47,451.81,PayPal,Mobile,LOYALTY5,USD
ORD-116119,CUST-001586,2024-08-29,2024-08-29 19:56:00,Completed,Mobile App,Health & Beauty,Sub_E,14,340.09,51.01,15,0.0,23.13,312.21,Google Pay,Tablet,SUMMER25,USD
ORD-116120,CUST-001586,2024-09-08,2024-09-08 23:10:00,Completed,Online,Clothing,Sub_E,9,467.85,0.0,0,0.0,37.43,505.28,Apple Pay,Tablet,,USD
ORD-116121,CUST-001586,2024-09-11,2024-09-11 14:43:00,Completed,Social Media,Clothing,Sub_B,4,208.38,0.0,0,0.0,16.67,225.05,Credit Card,Tablet,,USD
ORD-116122,CUST-001586,2024-09-19,2024-09-19 00:59:00,Completed,Online,Clothing,Sub_E,20,355.44,0.0,0,0.0,28.44,383.88,PayPal,Desktop,,USD
ORD-116123,CUST-001586,2024-09-22,2024-09-22 09:57:00,Completed,Phone,Clothing,Sub_E,9,209.49,0.0,0,0.0,16.76,226.25,Credit Card,Mobile,,USD
ORD-116124,CUST-001586,2024-10-10,2024-10-10 16:33:00,Cancelled,Online,Books,Sub_C,11,189.02,0.0,0,0.0,15.12,204.14,PayPal,Mobile,,USD
ORD-116125,CUST-001586,2024-11-26,2024-11-26 15:09:00,Completed,Online,Sports,Sub_D,15,236.74,11.84,5,0.0,17.99,242.89,Credit Card,Desktop,SAVE10,USD
ORD-116126,CUST-001586,2024-12-31,2024-12-31 20:17:00,Completed,Phone,Clothing,Sub_A,8,193.15,9.66,5,0.0,14.68,198.17,Credit Card,Desktop,FLASH20,USD
ORD-116127,CUST-001586,2025-01-05,2025-01-05 20:09:00,Completed,Online,Clothing,Sub_E,6,232.26,0.0,0,0.0,18.58,250.84,Debit Card,Desktop,,USD
ORD-116128,CUST-001586,2025-01-17,2025-01-17 02:08:00,Completed,Online,Electronics,Sub_B,23,354.78,0.0,0,0.0,28.38,383.16,Debit Card,Tablet,,USD
ORD-116129,CUST-001586,2025-01-22,2025-01-22 21:05:00,Completed,In-Store,Electronics,Sub_C,8,420.77,0.0,0,0.0,33.66,454.43,Credit Card,Desktop,,USD
ORD-116130,CUST-001586,2025-02-15,2025-02-15 09:48:00,Completed,Online,Clothing,Sub_A,7,324.2,0.0,0,0.0,25.94,350.14,Google Pay,Mobile,,USD
ORD-116131,CUST-001586,2025-02-16,2025-02-16 03:09:00,Pending,Online,Clothing,Sub_C,9,191.22,19.12,10,0.0,13.77,185.87,PayPal,Desktop,SUMMER25,USD
ORD-116132,CUST-001586,2025-02-24,2025-02-24 20:04:00,Completed,Online,Clothing,Sub_E,15,441.45,0.0,0,0.0,35.32,476.77,Apple Pay,Desktop,,USD
ORD-116133,CUST-001586,2025-02-25,2025-02-25 23:25:00,Cancelled,Online,Books,Sub_A,7,235.84,0.0,0,0.0,18.87,254.71,Credit Card,Tablet,,USD
ORD-116134,CUST-001586,2025-03-05,2025-03-05 11:23:00,Completed,Phone,Clothing,Sub_D,6,230.78,0.0,0,0.0,18.46,249.24,PayPal,Mobile,,USD
ORD-116135,CUST-001586,2025-03-19,2025-03-19 13:26:00,Completed,Mobile App,Sports,Sub_A,15,405.06,0.0,0,0.0,32.4,437.46,Debit Card,Mobile,,USD
ORD-116136,CUST-001586,2025-03-20,2025-03-20 22:24:00,Completed,Mobile App,Health & Beauty,Sub_C,6,278.28,13.91,5,0.0,21.15,285.52,Apple Pay,Desktop,SUMMER25,USD
ORD-116137,CUST-001586,2025-04-03,2025-04-03 13:19:00,Completed,Online,Clothing,Sub_A,9,330.5,0.0,0,0.0,26.44,356.94,PayPal,Desktop,,USD
ORD-116138,CUST-001586,2025-04-26,2025-04-26 16:47:00,Completed,Mobile App,Clothing,Sub_C,9,240.36,0.0,0,0.0,19.23,259.59,Debit Card,Desktop,,USD
ORD-116139,CUST-001586,2025-05-09,2025-05-09 05:34:00,Completed,Phone,Electronics,Sub_A,8,283.01,14.15,5,0.0,21.51,290.37,Credit Card,Tablet,,USD
ORD-116140,CUST-001586,2025-05-20,2025-05-20 21:18:00,Completed,Online,Clothing,Sub_B,12,272.94,0.0,0,0.0,21.84,294.78,Debit Card,Tablet,,USD
ORD-116141,CUST-001586,2025-05-26,2025-05-26 12:06:00,Completed,Phone,Food & Beverage,Sub_A,6,295.36,0.0,0,0.0,23.63,318.99,Apple Pay,Mobile,,USD
ORD-116142,CUST-001586,2025-05-28,2025-05-28 03:21:00,Completed,Mobile App,Clothing,Sub_B,17,475.82,0.0,0,0.0,38.07,513.89,PayPal,Tablet,,USD
ORD-116143,CUST-001586,2025-06-24,2025-06-24 23:43:00,Completed,In-Store,Clothing,Sub_A,2,148.79,0.0,0,0.0,11.9,160.69,Debit Card,Mobile,,USD
ORD-116144,CUST-001586,2025-06-24,2025-06-24 00:55:00,Completed,Mobile App,Clothing,Sub_C,7,311.35,15.57,5,0.0,23.66,319.44,Google Pay,Desktop,FALL15,USD
ORD-116145,CUST-001586,2025-07-21,2025-07-21 01:22:00,Completed,Online,Clothing,Sub_D,4,196.2,0.0,0,0.0,15.7,211.9,BNPL,Mobile,,USD
ORD-116146,CUST-001586,2025-07-23,2025-07-23 11:56:00,Completed,Mobile App,Clothing,Sub_A,16,478.94,0.0,0,0.0,38.32,517.26,Apple Pay,Mobile,,USD
ORD-116147,CUST-001586,2025-08-02,2025-08-02 09:39:00,Completed,Online,Electronics,Sub_C,18,482.18,48.22,10,0.0,34.72,468.68,Debit Card,Mobile,WELCOME,USD
ORD-116148,CUST-001586,2025-08-03,2025-08-03 16:58:00,Completed,Online,Clothing,Sub_E,8,287.83,0.0,0,0.0,23.03,310.86,Apple Pay,Mobile,,USD
ORD-116149,CUST-001586,2025-08-09,2025-08-09 19:06:00,Completed,Mobile App,Clothing,Sub_C,7,354.51,0.0,0,0.0,28.36,382.87,BNPL,Mobile,,USD
ORD-116150,CUST-001586,2025-08-21,2025-08-21 01:27:00,Completed,Online,Clothing,Sub_C,11,478.58,71.79,15,0.0,32.54,439.33,Credit Card,Desktop,FLASH20,USD
ORD-116151,CUST-001586,2025-08-22,2025-08-22 15:57:00,Pending,Online,Automotive,Sub_B,10,489.38,97.88,20,0.0,31.32,422.82,Credit Card,Mobile,FALL15,USD
ORD-116152,CUST-001586,2025-08-27,2025-08-27 17:45:00,Completed,Online,Clothing,Sub_C,7,281.99,0.0,0,0.0,22.56,304.55,Debit Card,Desktop,,USD
ORD-116153,CUST-001586,2025-09-13,2025-09-13 18:29:00,Completed,Online,Clothing,Sub_D,9,244.77,0.0,0,0.0,19.58,264.35,BNPL,Desktop,,USD
ORD-116154,CUST-001586,2025-10-15,2025-10-15 02:37:00,Completed,In-Store,Books,Sub_D,14,494.2,0.0,0,0.0,39.54,533.74,Credit Card,Desktop,,USD
ORD-116155,CUST-001586,2025-10-18,2025-10-18 12:45:00,Completed,Mobile App,Health & Beauty,Sub_E,6,193.53,0.0,0,0.0,15.48,209.01,Credit Card,Mobile,,USD
ORD-116156,CUST-001586,2025-11-12,2025-11-12 05:36:00,Completed,Phone,Clothing,Sub_C,16,325.54,65.11,20,0.0,20.83,281.26,Credit Card,Desktop,LOYALTY5,USD
ORD-116157,CUST-001586,2025-11-16,2025-11-16 01:58:00,Completed,Online,Clothing,Sub_C,7,311.73,0.0,0,0.0,24.94,336.67,Debit Card,Tablet,,USD
ORD-116158,CUST-001586,2025-11-16,2025-11-16 09:36:00,Pending,Online,Health & Beauty,Sub_E,18,453.66,0.0,0,0.0,36.29,489.95,Apple Pay,Mobile,,USD
ORD-116159,CUST-001586,2025-11-18,2025-11-18 01:57:00,Pending,In-Store,Clothing,Sub_B,7,188.39,0.0,0,0.0,15.07,203.46,Debit Card,Mobile,,USD
ORD-116160,CUST-001586,2025-11-21,2025-11-21 18:27:00,Refunded,In-Store,Health & Beauty,Sub_E,10,371.86,0.0,0,0.0,29.75,401.61,Credit Card,Mobile,,USD
ORD-116161,CUST-001586,2025-11-21,2025-11-21 05:52:00,Completed,In-Store,Clothing,Sub_C,4,221.57,0.0,0,0.0,17.73,239.3,Credit Card,Desktop,,USD
ORD-116162,CUST-001586,2025-11-25,2025-11-25 17:58:00,Completed,Online,Health & Beauty,Sub_C,16,453.76,0.0,0,0.0,36.3,490.06,Credit Card,Desktop,,USD
ORD-116163,CUST-001586,2025-12-13,2025-12-13 04:28:00,Completed,Online,Clothing,Sub_B,7,196.12,0.0,0,0.0,15.69,211.81,Google Pay,Mobile,,USD
ORD-116164,CUST-001586,2025-12-16,2025-12-16 05:26:00,Completed,Online,Clothing,Sub_A,9,318.42,0.0,0,0.0,25.47,343.89,Credit Card,Desktop,,USD
ORD-116165,CUST-001586,2025-12-18,2025-12-18 21:05:00,Pending,Online,Clothing,Sub_A,27,487.17,0.0,0,0.0,38.97,526.14,Apple Pay,Tablet,,USD
ORD-116166,CUST-001586,2025-12-23,2025-12-23 11:38:00,Completed,In-Store,Health & Beauty,Sub_B,12,295.67,59.13,20,0.0,18.92,255.46,Debit Card,Mobile,FALL15,USD
ORD-116167,CUST-001586,2026-01-01,2026-01-01 15:10:00,Completed,Social Media,Clothing,Sub_E,12,278.8,0.0,0,0.0,22.3,301.1,Debit Card,Mobile,,USD
ORD-116168,CUST-001586,2026-01-01,2026-01-01 16:31:00,Cancelled,Online,Health & Beauty,Sub_D,9,378.26,0.0,0,0.0,30.26,408.52,Google Pay,Desktop,,USD
ORD-116169,CUST-001586,2026-01-27,2026-01-27 03:25:00,Completed,Online,Sports,Sub_C,16,336.66,0.0,0,0.0,26.93,363.59,Apple Pay,Tablet,,USD
ORD-116170,CUST-001586,2026-02-03,2026-02-03 10:20:00,Completed,Mobile App,Clothing,Sub_B,9,442.19,0.0,0,0.0,35.38,477.57,Apple Pay,Desktop,,USD
ORD-116171,CUST-001586,2026-02-17,2026-02-17 21:13:00,Completed,Online,Clothing,Sub_C,12,304.37,0.0,0,0.0,24.35,328.72,Credit Card,Desktop,,USD
ORD-116172,CUST-001586,2026-02-27,2026-02-27 10:51:00,Completed,Mobile App,Clothing,Sub_B,4,182.05,0.0,0,0.0,14.56,196.61,Debit Card,Desktop,,USD
ORD-116173,CUST-001586,2026-03-07,2026-03-07 18:58:00,Completed,Online,Clothing,Sub_E,7,208.34,0.0,0,0.0,16.67,225.01,Credit Card,Desktop,,USD
ORD-116174,CUST-001586,2026-03-16,2026-03-16 01:08:00,Completed,Online,Clothing,Sub_A,19,437.78,87.56,20,0.0,28.02,378.24,Credit Card,Mobile,SUMMER25,USD
ORD-116175,CUST-001586,2026-03-20,2026-03-20 07:04:00,Refunded,Phone,Clothing,Sub_E,23,496.4,0.0,0,0.0,39.71,536.11,Credit Card,Tablet,,USD
ORD-116176,CUST-001586,2026-03-22,2026-03-22 05:16:00,Completed,Mobile App,Clothing,Sub_B,7,349.4,0.0,0,0.0,27.95,377.35,Debit Card,Mobile,,USD
ORD-116177,CUST-001586,2026-04-03,2026-04-03 04:42:00,Completed,Online,Clothing,Sub_A,11,179.15,0.0,0,0.0,14.33,193.48,Google Pay,Desktop,,USD
ORD-116178,CUST-001586,2026-04-03,2026-04-03 09:28:00,Completed,Online,Home & Garden,Sub_A,13,247.72,0.0,0,0.0,19.82,267.54,Credit Card,Desktop,,USD
ORD-116179,CUST-001586,2026-04-03,2026-04-03 06:09:00,Cancelled,Phone,Clothing,Sub_C,6,285.02,0.0,0,0.0,22.8,307.82,Credit Card,Mobile,,USD
ORD-116180,CUST-001586,2026-05-01,2026-05-01 22:36:00,Cancelled,Mobile App,Automotive,Sub_D,16,359.65,35.97,10,0.0,25.89,349.57,Credit Card,Tablet,SUMMER25,USD
ORD-116181,CUST-001586,2026-05-28,2026-05-28 05:03:00,Completed,In-Store,Clothing,Sub_A,10,368.17,0.0,0,0.0,29.45,397.62,Google Pay,Desktop,,USD
ORD-116182,CUST-001587,2025-01-11,2025-01-11 18:56:00,Completed,Online,Books,Sub_E,5,240.25,0.0,0,0.0,19.22,259.47,Apple Pay,Tablet,,USD
ORD-116183,CUST-001587,2025-01-11,2025-01-11 21:28:00,Completed,Online,Clothing,Sub_C,18,364.06,0.0,0,0.0,29.12,393.18,Credit Card,Mobile,,USD
ORD-116184,CUST-001587,2025-01-19,2025-01-19 11:22:00,Completed,Mobile App,Clothing,Sub_A,10,478.17,0.0,0,0.0,38.25,516.42,Credit Card,Tablet,,USD
ORD-116185,CUST-001587,2025-01-23,2025-01-23 02:55:00,Completed,Mobile App,Books,Sub_E,10,291.18,0.0,0,0.0,23.29,314.47,PayPal,Desktop,,USD
ORD-116186,CUST-001587,2025-01-29,2025-01-29 12:06:00,Completed,Online,Books,Sub_E,13,405.96,0.0,0,0.0,32.48,438.44,PayPal,Mobile,,USD
ORD-116187,CUST-001587,2025-02-01,2025-02-01 18:19:00,Completed,Social Media,Books,Sub_E,4,169.0,0.0,0,0.0,13.52,182.52,Credit Card,Mobile,,USD
ORD-116188,CUST-001587,2025-02-04,2025-02-04 00:09:00,Completed,In-Store,Clothing,Sub_A,5,265.18,0.0,0,0.0,21.21,286.39,Credit Card,Desktop,,USD
ORD-116189,CUST-001587,2025-02-10,2025-02-10 20:01:00,Cancelled,Phone,Sports,Sub_C,6,265.65,0.0,0,0.0,21.25,286.9,Credit Card,Desktop,,USD
ORD-116190,CUST-001587,2025-02-11,2025-02-11 14:53:00,Pending,Phone,Books,Sub_A,9,336.21,0.0,0,0.0,26.9,363.11,Debit Card,Mobile,,USD
ORD-116191,CUST-001587,2025-02-12,2025-02-12 18:59:00,Completed,Online,Books,Sub_B,8,173.35,0.0,0,0.0,13.87,187.22,Apple Pay,Desktop,,USD
ORD-116192,CUST-001587,2025-02-13,2025-02-13 08:52:00,Completed,Online,Food & Beverage,Sub_D,6,286.38,0.0,0,0.0,22.91,309.29,Apple Pay,Mobile,,USD
ORD-116193,CUST-001587,2025-02-19,2025-02-19 18:30:00,Cancelled,Mobile App,Books,Sub_B,13,276.87,27.69,10,0.0,19.93,269.11,Credit Card,Mobile,,USD
ORD-116194,CUST-001587,2025-02-22,2025-02-22 06:09:00,Completed,In-Store,Sports,Sub_B,8,279.82,0.0,0,0.0,22.39,302.21,Debit Card,Desktop,,USD
ORD-116195,CUST-001587,2025-02-23,2025-02-23 19:47:00,Completed,Online,Books,Sub_B,19,353.3,0.0,0,0.0,28.26,381.56,Google Pay,Tablet,,USD
ORD-116196,CUST-001587,2025-02-25,2025-02-25 03:49:00,Completed,Online,Books,Sub_E,10,417.23,0.0,0,0.0,33.38,450.61,PayPal,Desktop,,USD
ORD-116197,CUST-001587,2025-02-26,2025-02-26 07:39:00,Completed,Phone,Books,Sub_C,28,458.3,0.0,0,0.0,36.66,494.96,Credit Card,Tablet,,USD
ORD-116198,CUST-001587,2025-02-27,2025-02-27 15:49:00,Completed,Online,Sports,Sub_B,12,214.48,0.0,0,0.0,17.16,231.64,Apple Pay,Mobile,,USD
ORD-116199,CUST-001587,2025-02-28,2025-02-28 07:28:00,Completed,Mobile App,Books,Sub_A,25,408.47,0.0,0,0.0,32.68,441.15,Credit Card,Desktop,,USD
ORD-116200,CUST-001587,2025-02-28,2025-02-28 08:29:00,Completed,Phone,Books,Sub_C,16,288.26,0.0,0,0.0,23.06,311.32,PayPal,Desktop,,USD
ORD-116201,CUST-001587,2025-03-04,2025-03-04 08:14:00,Completed,Online,Books,Sub_C,10,323.11,0.0,0,0.0,25.85,348.96,PayPal,Desktop,,USD
ORD-116202,CUST-001587,2025-03-04,2025-03-04 03:05:00,Completed,Online,Electronics,Sub_E,9,390.67,0.0,0,0.0,31.25,421.92,PayPal,Desktop,,USD
ORD-116203,CUST-001587,2025-03-06,2025-03-06 20:48:00,Completed,Online,Clothing,Sub_D,4,240.42,0.0,0,0.0,19.23,259.65,Debit Card,Mobile,,USD
ORD-116204,CUST-001587,2025-03-12,2025-03-12 22:46:00,Completed,In-Store,Books,Sub_B,7,209.41,0.0,0,0.0,16.75,226.16,Debit Card,Mobile,,USD
ORD-116205,CUST-001587,2025-03-13,2025-03-13 19:57:00,Completed,Mobile App,Books,Sub_C,24,486.26,0.0,0,0.0,38.9,525.16,PayPal,Desktop,,USD
ORD-116206,CUST-001587,2025-03-18,2025-03-18 17:30:00,Completed,Online,Books,Sub_B,11,300.57,15.03,5,0.0,22.84,308.38,Credit Card,Mobile,FALL15,USD
ORD-116207,CUST-001587,2025-03-20,2025-03-20 02:21:00,Completed,Online,Food & Beverage,Sub_B,8,333.41,50.01,15,0.0,22.67,306.07,Debit Card,Mobile,NEWBIE,USD
ORD-116208,CUST-001587,2025-03-21,2025-03-21 02:05:00,Completed,Mobile App,Books,Sub_D,21,361.68,0.0,0,0.0,28.93,390.61,Credit Card,Desktop,,USD
ORD-116209,CUST-001587,2025-03-29,2025-03-29 04:47:00,Completed,Phone,Clothing,Sub_B,6,291.65,0.0,0,0.0,23.33,314.98,Credit Card,Mobile,,USD
ORD-116210,CUST-001587,2025-04-02,2025-04-02 12:10:00,Refunded,Phone,Books,Sub_E,9,192.99,0.0,0,0.0,15.44,208.43,Debit Card,Mobile,,USD
ORD-116211,CUST-001587,2025-04-06,2025-04-06 04:03:00,Completed,Online,Books,Sub_E,7,279.1,0.0,0,0.0,22.33,301.43,PayPal,Mobile,,USD
ORD-116212,CUST-001587,2025-04-08,2025-04-08 17:24:00,Cancelled,In-Store,Books,Sub_B,5,257.95,0.0,0,0.0,20.64,278.59,PayPal,Mobile,,USD
ORD-116213,CUST-001587,2025-04-13,2025-04-13 05:17:00,Completed,In-Store,Automotive,Sub_E,15,405.35,0.0,0,0.0,32.43,437.78,PayPal,Mobile,,USD
ORD-116214,CUST-001587,2025-04-22,2025-04-22 09:32:00,Refunded,In-Store,Books,Sub_A,3,177.09,0.0,0,0.0,14.17,191.26,Apple Pay,Desktop,,USD
ORD-116215,CUST-001587,2025-04-23,2025-04-23 22:53:00,Cancelled,Mobile App,Books,Sub_B,4,167.19,33.44,20,0.0,10.7,144.45,Credit Card,Desktop,FALL15,USD
ORD-116216,CUST-001587,2025-04-25,2025-04-25 06:16:00,Refunded,Phone,Books,Sub_B,8,345.74,0.0,0,0.0,27.66,373.4,Credit Card,Desktop,,USD
ORD-116217,CUST-001587,2025-04-28,2025-04-28 18:47:00,Completed,Online,Electronics,Sub_D,16,411.71,0.0,0,0.0,32.94,444.65,Credit Card,Desktop,,USD
ORD-116218,CUST-001587,2025-04-30,2025-04-30 11:50:00,Completed,In-Store,Books,Sub_E,7,173.4,0.0,0,0.0,13.87,187.27,Apple Pay,Desktop,,USD
ORD-116219,CUST-001587,2025-05-18,2025-05-18 07:30:00,Completed,Online,Health & Beauty,Sub_B,22,425.57,0.0,0,0.0,34.05,459.62,Credit Card,Tablet,,USD
ORD-116220,CUST-001587,2025-05-19,2025-05-19 06:18:00,Completed,Online,Books,Sub_C,7,181.02,0.0,0,0.0,14.48,195.5,Credit Card,Desktop,,USD
ORD-116221,CUST-001587,2025-05-26,2025-05-26 12:30:00,Completed,Online,Automotive,Sub_A,4,186.64,18.66,10,0.0,13.44,181.42,Credit Card,Mobile,LOYALTY5,USD
ORD-116222,CUST-001587,2025-05-29,2025-05-29 23:57:00,Completed,Online,Books,Sub_E,16,464.25,0.0,0,0.0,37.14,501.39,Credit Card,Desktop,,USD
ORD-116223,CUST-001587,2025-05-31,2025-05-31 11:53:00,Completed,Mobile App,Books,Sub_D,17,334.33,0.0,0,0.0,26.75,361.08,PayPal,Mobile,,USD
ORD-116224,CUST-001587,2025-06-01,2025-06-01 23:30:00,Completed,Mobile App,Electronics,Sub_B,16,455.33,0.0,0,0.0,36.43,491.76,PayPal,Desktop,,USD
ORD-116225,CUST-001587,2025-06-02,2025-06-02 19:27:00,Completed,Mobile App,Books,Sub_C,11,219.72,0.0,0,0.0,17.58,237.3,Debit Card,Tablet,,USD
ORD-116226,CUST-001587,2025-06-06,2025-06-06 11:28:00,Completed,Mobile App,Books,Sub_C,21,449.01,0.0,0,0.0,35.92,484.93,Apple Pay,Mobile,,USD
ORD-116227,CUST-001587,2025-06-06,2025-06-06 00:12:00,Completed,In-Store,Food & Beverage,Sub_D,10,398.79,0.0,0,0.0,31.9,430.69,Credit Card,Desktop,,USD
ORD-116228,CUST-001587,2025-06-07,2025-06-07 00:12:00,Pending,In-Store,Books,Sub_A,12,243.75,0.0,0,0.0,19.5,263.25,PayPal,Desktop,,USD
ORD-116229,CUST-001587,2025-06-10,2025-06-10 22:14:00,Completed,Mobile App,Books,Sub_B,7,258.12,25.81,10,0.0,18.58,250.89,Google Pay,Desktop,FLASH20,USD
ORD-116230,CUST-001587,2025-06-22,2025-06-22 22:25:00,Completed,Mobile App,Books,Sub_C,16,388.62,0.0,0,0.0,31.09,419.71,PayPal,Desktop,,USD
ORD-116231,CUST-001587,2025-06-24,2025-06-24 18:15:00,Refunded,Phone,Electronics,Sub_D,11,298.57,0.0,0,0.0,23.89,322.46,Google Pay,Tablet,,USD
ORD-116232,CUST-001587,2025-06-27,2025-06-27 19:14:00,Completed,Online,Books,Sub_D,6,189.0,0.0,0,0.0,15.12,204.12,Credit Card,Tablet,,USD
ORD-116233,CUST-001587,2025-07-03,2025-07-03 18:14:00,Pending,In-Store,Food & Beverage,Sub_D,12,298.63,0.0,0,0.0,23.89,322.52,Credit Card,Mobile,,USD
ORD-116234,CUST-001587,2025-07-07,2025-07-07 15:33:00,Completed,Mobile App,Health & Beauty,Sub_B,9,468.54,0.0,0,0.0,37.48,506.02,PayPal,Mobile,,USD
ORD-116235,CUST-001587,2025-07-07,2025-07-07 08:03:00,Completed,Online,Health & Beauty,Sub_A,19,299.34,0.0,0,0.0,23.95,323.29,Credit Card,Mobile,,USD
ORD-116236,CUST-001587,2025-07-10,2025-07-10 21:12:00,Completed,Phone,Clothing,Sub_E,24,424.38,0.0,0,0.0,33.95,458.33,Apple Pay,Tablet,,USD
ORD-116237,CUST-001587,2025-07-11,2025-07-11 03:03:00,Refunded,Online,Books,Sub_C,10,423.32,0.0,0,0.0,33.87,457.19,Credit Card,Desktop,,USD
ORD-116238,CUST-001587,2025-07-11,2025-07-11 23:26:00,Completed,Mobile App,Books,Sub_D,10,464.94,0.0,0,0.0,37.2,502.14,Credit Card,Desktop,,USD
ORD-116239,CUST-001587,2025-07-14,2025-07-14 14:49:00,Completed,Online,Books,Sub_C,7,307.46,0.0,0,0.0,24.6,332.06,PayPal,Mobile,,USD
ORD-116240,CUST-001587,2025-07-18,2025-07-18 10:36:00,Completed,Mobile App,Books,Sub_B,10,244.88,0.0,0,0.0,19.59,264.47,Credit Card,Tablet,,USD
ORD-116241,CUST-001587,2025-07-19,2025-07-19 11:25:00,Pending,Online,Home & Garden,Sub_B,4,185.24,37.05,20,0.0,11.86,160.05,Credit Card,Desktop,LOYALTY5,USD
ORD-116242,CUST-001587,2025-07-30,2025-07-30 19:35:00,Completed,Online,Books,Sub_B,10,292.17,0.0,0,0.0,23.37,315.54,PayPal,Tablet,,USD
ORD-116243,CUST-001587,2025-08-03,2025-08-03 06:22:00,Completed,Online,Books,Sub_E,10,341.64,0.0,0,0.0,27.33,368.97,Debit Card,Tablet,,USD
ORD-116244,CUST-001587,2025-08-03,2025-08-03 03:01:00,Completed,Online,Books,Sub_A,16,334.69,0.0,0,0.0,26.78,361.47,Credit Card,Mobile,,USD
ORD-116245,CUST-001587,2025-08-03,2025-08-03 23:44:00,Refunded,Phone,Books,Sub_A,17,265.39,0.0,0,0.0,21.23,286.62,Credit Card,Mobile,,USD
ORD-116246,CUST-001587,2025-08-04,2025-08-04 20:03:00,Completed,In-Store,Books,Sub_C,6,186.28,0.0,0,0.0,14.9,201.18,PayPal,Mobile,,USD
ORD-116247,CUST-001587,2025-08-09,2025-08-09 06:19:00,Completed,Mobile App,Books,Sub_E,10,439.63,0.0,0,0.0,35.17,474.8,PayPal,Mobile,,USD
ORD-116248,CUST-001587,2025-08-12,2025-08-12 06:55:00,Completed,Mobile App,Clothing,Sub_C,5,245.93,0.0,0,0.0,19.67,265.6,Credit Card,Tablet,,USD
ORD-116249,CUST-001587,2025-08-13,2025-08-13 06:09:00,Completed,Online,Books,Sub_D,9,245.3,0.0,0,0.0,19.62,264.92,Credit Card,Desktop,,USD
ORD-116250,CUST-001587,2025-08-18,2025-08-18 02:38:00,Completed,Phone,Books,Sub_B,16,270.92,0.0,0,0.0,21.67,292.59,Debit Card,Mobile,,USD
ORD-116251,CUST-001587,2025-08-20,2025-08-20 08:09:00,Completed,Phone,Books,Sub_C,4,230.09,0.0,0,0.0,18.41,248.5,Google Pay,Desktop,,USD
ORD-116252,CUST-001587,2025-08-23,2025-08-23 10:20:00,Completed,Mobile App,Books,Sub_B,11,180.22,27.03,15,0.0,12.26,165.45,Google Pay,Desktop,,USD
ORD-116253,CUST-001587,2025-08-23,2025-08-23 12:37:00,Cancelled,In-Store,Home & Garden,Sub_B,14,233.48,0.0,0,0.0,18.68,252.16,Debit Card,Desktop,,USD
ORD-116254,CUST-001587,2025-08-23,2025-08-23 22:22:00,Completed,Online,Books,Sub_E,5,200.37,0.0,0,0.0,16.03,216.4,Apple Pay,Desktop,,USD
